"","date_time","temperature"
"2156",2015-11-26,8.29868055555556
"2157",2015-11-27,8.2321875
"2158",2015-11-28,8.621875
"2159",2015-11-29,8.94072916666667
"2160",2015-11-30,8.36368055555556
"2161",2015-12-01,7.39315972222222
"2162",2015-12-02,7.38107638888889
"2163",2015-12-03,7.62013888888889
"2164",2015-12-04,7.81503472222222
"2165",2015-12-05,8.17145833333333
"2166",2015-12-06,8.49493055555556
"2167",2015-12-07,8.2003125
"2168",2015-12-08,7.93024305555556
"2169",2015-12-09,8.10309027777778
"2170",2015-12-10,8.08493055555556
"2171",2015-12-11,8.15434027777778
"2172",2015-12-12,7.81722222222222
"2173",2015-12-13,7.56048611111111
"2174",2015-12-14,7.26024305555556
"2175",2015-12-15,7.23125
"2176",2015-12-16,7.1078125
"2177",2015-12-17,7.37114583333333
"2178",2015-12-18,7.55878472222222
"2179",2015-12-19,7.76055555555556
"2180",2015-12-20,7.98951388888889
"2181",2015-12-21,8.27767361111111
"2182",2015-12-22,8.49788194444444
"2183",2015-12-23,8.62291666666667
"2184",2015-12-24,8.40194444444444
"2185",2015-12-25,8.29079861111111
"2186",2015-12-26,8.364375
"2187",2015-12-27,8.47604166666667
"2188",2015-12-28,8.3621875
"2189",2015-12-29,8.20013888888889
"2190",2015-12-30,8.08434027777778
"2191",2015-12-31,7.90097222222222
"2192",2016-01-01,7.7125
"2193",2016-01-02,7.29454861111111
"2194",2016-01-03,6.36638888888889
"2195",2016-01-04,5.32364583333333
"2196",2016-01-05,4.67895833333333
"2197",2016-01-06,4.04375
"2198",2016-01-07,3.61951388888889
"2199",2016-01-08,4.09447916666667
"2200",2016-01-09,3.69958333333333
"2201",2016-01-10,3.6715625
"2202",2016-01-11,3.61048611111111
"2203",2016-01-12,3.868125
"2204",2016-01-13,3.83986111111111
"2205",2016-01-14,3.84989583333333
"2206",2016-01-15,3.80572916666667
"2207",2016-01-16,3.78402777777778
"2208",2016-01-17,3.52392361111111
"2209",2016-01-18,3.33256944444444
"2210",2016-01-19,3.24701388888889
"2211",2016-01-20,3.04114583333333
"2212",2016-01-21,2.84743055555556
"2213",2016-01-22,2.4765625
"2214",2016-01-23,2.65697916666667
"2215",2016-01-24,2.65916666666667
"2216",2016-01-25,2.91517361111111
"2217",2016-01-26,3.43944444444444
"2218",2016-01-27,4.34854166666667
"2219",2016-01-28,4.88666666666667
"2220",2016-01-29,4.88006944444444
"2221",2016-01-30,5.15288194444444
"2222",2016-01-31,4.78395833333333
"2223",2016-02-01,4.81256944444444
"2224",2016-02-02,5.05548611111111
"2225",2016-02-03,5.54350694444444
"2226",2016-02-04,5.45145833333333
"2227",2016-02-05,5.34947916666667
"2228",2016-02-06,5.39538194444444
"2229",2016-02-07,5.44461805555556
"2230",2016-02-08,5.52222222222222
"2231",2016-02-09,5.57934027777778
"2232",2016-02-10,5.57958333333333
"2233",2016-02-11,5.58114583333333
"2234",2016-02-12,5.52819444444444
"2235",2016-02-13,5.38864583333333
"2236",2016-02-14,5.0965625
"2237",2016-02-15,4.68631944444444
"2238",2016-02-16,4.42652777777778
"2239",2016-02-17,4.26649305555556
"2240",2016-02-18,4.19725694444444
"2241",2016-02-19,4.18114583333333
"2242",2016-02-20,4.40840277777778
"2243",2016-02-21,4.7146875
"2244",2016-02-22,4.90524305555556
"2245",2016-02-23,4.85104166666667
"2246",2016-02-24,4.75166666666667
"2247",2016-02-25,4.6590625
"2248",2016-02-26,4.58038194444444
"2249",2016-02-27,4.52527777777778
"2250",2016-02-28,4.49805555555556
"2251",2016-02-29,4.45208333333333
"2252",2016-03-01,4.29583333333333
"2253",2016-03-02,4.38666666666667
"2254",2016-03-03,4.38163194444444
"2255",2016-03-04,4.36
"2256",2016-03-05,4.3959375
"2257",2016-03-06,4.505
"2258",2016-03-07,4.63600694444444
"2259",2016-03-08,4.72385416666667
"2260",2016-03-09,4.74329861111111
"2261",2016-03-10,4.73753472222222
"2262",2016-03-11,4.75388888888889
"2263",2016-03-12,4.77878472222222
"2264",2016-03-13,4.74979166666667
"2265",2016-03-14,4.75430555555556
"2266",2016-03-15,4.86295138888889
"2267",2016-03-16,4.92795138888889
"2268",2016-03-17,5.04642361111111
"2269",2016-03-18,5.22163194444444
"2270",2016-03-19,5.33649305555556
"2271",2016-03-20,5.51079861111111
"2272",2016-03-21,5.70868055555556
"2273",2016-03-22,5.84850694444444
"2274",2016-03-23,6.04524305555556
"2275",2016-03-24,6.12774305555556
"2276",2016-03-25,6.19024305555556
"2277",2016-03-26,6.3178125
"2278",2016-03-27,6.49263888888889
"2279",2016-03-28,6.53729166666667
"2280",2016-03-29,6.52086805555556
"2281",2016-03-30,6.570625
"2282",2016-03-31,6.6728125
"2283",2016-04-01,6.79763888888889
"2284",2016-04-02,6.94708333333333
"2285",2016-04-03,7.11788194444444
"2286",2016-04-04,7.40861111111111
"2287",2016-04-05,7.55552083333333
"2288",2016-04-06,7.66128472222222
"2289",2016-04-07,7.51215277777778
"2290",2016-04-08,7.63944444444444
"2291",2016-04-09,7.90392361111111
"2292",2016-04-10,8.0815625
"2293",2016-04-11,8.27868055555555
"2294",2016-04-12,8.4309375
"2295",2016-04-13,8.54243055555555
"2296",2016-04-14,8.65878472222222
"2297",2016-04-15,8.78454861111111
"2298",2016-04-16,8.76583333333333
"2299",2016-04-17,8.69986111111111
"2300",2016-04-18,8.560625
"2301",2016-04-19,8.57291666666667
"2302",2016-04-20,8.85243055555556
"2303",2016-04-21,9.02975694444444
"2304",2016-04-22,9.13729166666667
"2305",2016-04-23,9.1428125
"2306",2016-04-24,9.06083333333333
"2307",2016-04-25,8.89111111111111
"2308",2016-04-26,8.61243055555556
"2309",2016-04-27,8.53895833333333
"2310",2016-04-28,8.495
"2311",2016-04-29,8.45336805555556
"2312",2016-04-30,8.47902777777778
"2313",2016-05-01,8.67579861111111
"2314",2016-05-02,8.95767361111111
"2315",2016-05-03,9.24895833333333
"2316",2016-05-04,9.56517361111111
"2317",2016-05-05,9.90538194444444
"2318",2016-05-06,10.2658333333333
"2319",2016-05-07,10.7239236111111
"2320",2016-05-08,11.2189930555556
"2321",2016-05-09,11.6832986111111
"2322",2016-05-10,12.0034027777778
"2323",2016-05-11,12.3757638888889
"2324",2016-05-12,12.6785763888889
"2325",2016-05-13,12.8015972222222
"2326",2016-05-14,12.8754861111111
"2327",2016-05-15,12.8665625
"2328",2016-05-16,12.7521875
"2329",2016-05-17,12.5460069444444
"2330",2016-05-18,12.4983680555556
"2331",2016-05-19,12.6573958333333
"2332",2016-05-20,12.8104166666667
"2333",2016-05-21,12.8542361111111
"2334",2016-05-22,13.0312152777778
"2335",2016-05-23,13.1051388888889
"2336",2016-05-24,13.1260416666667
"2337",2016-05-25,13.0910416666667
"2338",2016-05-26,13.0460763888889
"2339",2016-05-27,13.1658680555556
"2340",2016-05-28,13.3363888888889
"2341",2016-05-29,13.4338541666667
"2342",2016-05-30,13.7279861111111
"2343",2016-05-31,14.1319791666667
"2344",2016-06-01,14.4773263888889
"2345",2016-06-02,14.8137152777778
"2346",2016-06-03,15.2196527777778
"2347",2016-06-04,15.5752083333333
"2348",2016-06-05,15.8728819444444
"2349",2016-06-06,16.1965277777778
"2350",2016-06-07,16.2776041666667
"2351",2016-06-08,16.1254166666667
"2352",2016-06-09,16.0710069444444
"2353",2016-06-10,15.8435416666667
"2354",2016-06-11,15.9584722222222
"2355",2016-06-12,15.8654166666667
"2356",2016-06-13,15.6917013888889
"2357",2016-06-14,15.7158680555556
"2358",2016-06-15,15.8810416666667
"2359",2016-06-16,16.0982638888889
"2360",2016-06-17,16.1874652777778
